cid,blend,nco_oh,mdi_parts,eta80,eta120,ratio,domain_ratio,unc_radius,in_domain,mdi_fraction,PPG1000,PPG2000,PPG400,PPG700,property_score,broad_margin,ea_two_point_kj_mol,check_nco_oh,check_mdi_fraction,check_eta80_broad,check_eta120_broad,check_ratio_broad,check_eta80_preferred,check_eta120_preferred,check_ratio_preferred,check_chemistry_in_domain,feasible_nominal,property_rank,nominal_rank,robust_check_interval_inside_broad,robust_check_domain_ratio_max,feasible_robust,robust_score,robust_rank
WO_INV_0676,PPG2000:30+PPG700:70,1.8,51.801750000000006,3.8593335452,0.4409900552,8.7515205836,0.6392135,0.054454832,True,0.34124606600385043,0.0,30.0,0.0,70.0,0.003258584722366256,0.37746799702615924,62.60323546771951,True,False,True,True,True,True,True,True,True,False,46.0,,True,True,False,0.03447449700296061,
WO_INV_0802,PPG400:20+PPG700:80,1.6,65.78,2.2782631471,0.3172443805,7.1814137218,0.7734533103,0.0587505059,True,0.39679092773555313,0.0,0.0,20.0,80.0,0.05276258166154434,0.1797367916370005,56.896773878366886,True,True,True,True,True,True,True,True,True,True,353.0,137.0,False,True,False,0.1228736004183071,
WO_INV_0314,PPG1000:70+PPG400:30,2.4,87.087,2.261602752,0.2657342485,8.5107688017,0.5596267068,0.0519080546,True,0.46548931780401637,70.0,0.0,30.0,0.0,0.07659021448321232,0.3495728102520507,61.79818898756489,True,True,True,True,True,True,False,True,True,False,428.0,,True,True,False,0.1371155446485846,
WO_INV_0695,PPG2000:40+PPG700:60,2.1,55.55550000000001,4.0573400944,0.4291450315,9.4544729559,0.54931112,0.0515779558,True,0.3571426275509385,0.0,40.0,0.0,60.0,0.008618475229158196,0.31846139927389633,64.83294942981188,True,True,True,True,True,True,True,True,True,True,97.0,48.0,True,True,True,0.045239178046465885,54.0
WO_INV_0704,PPG2000:40+PPG700:60,3.0,79.36500000000001,3.2067856103,0.2994043289,10.7105519209,0.85556112,0.0613779558,True,0.4424776294148803,0.0,40.0,0.0,60.0,0.038181853348898925,0.19371994109904506,68.43294943292655,True,True,True,True,True,True,False,False,True,False,295.0,,False,True,False,0.11277287003627359,
WO_INV_0598,PPG2000:70+PPG400:30,2.0,55.055,3.9845642882,0.4307858927,9.2495236171,0.5960442273,0.0530734153,True,0.3550675566734384,0.0,70.0,30.0,0.0,0.006516520422279784,0.3403773081174715,64.20046306044179,True,True,True,True,True,True,True,True,True,True,78.0,39.0,True,True,True,0.04199617339020799,49.0
WO_INV_0294,PPG1000:60+PPG400:40,2.0,80.08,2.1941682455,0.2817871533,7.786615606,0.6079716602,0.0534550931,True,0.44469124833407375,60.0,0.0,40.0,0.0,0.07203424979992626,0.2606468425937312,59.23181299111835,True,True,True,True,True,False,False,True,True,False,419.0,,True,True,False,0.13386332649277682,
WO_INV_0803,PPG400:20+PPG700:80,1.7,69.89125,2.2194813381,0.3048050504,7.281642267,0.7297033103,0.0573505059,True,0.4113881674306357,0.0,0.0,20.0,80.0,0.06112390931786813,0.193596953666189,57.29677387988441,True,True,True,True,True,True,True,True,True,True,385.0,141.0,False,True,False,0.13099629785441647,
WO_INV_0352,PPG1000:90+PPG400:10,3.0,86.33624999999999,2.6299670703,0.2641750084,9.9553969403,0.7617135,0.058374832,True,0.4633357706833748,90.0,0.0,10.0,0.0,0.06458689290250057,0.26683454727972983,66.32288445166586,True,True,True,True,True,True,False,False,True,False,393.0,,False,True,False,0.1434637725761905,
WO_INV_0208,PPG1000:90+PPG2000:10,3.0,71.32125,3.498209218,0.3251396319,10.7590981686,0.8855427329,0.0623373675,True,0.41630124692646125,90.0,10.0,0.0,0.0,0.02784934192601974,0.18919761956756911,68.56346223377187,True,True,True,True,True,True,True,False,True,False,233.0,,False,True,False,0.09589202914210485,
WO_INV_0338,PPG1000:90+PPG400:10,1.6,46.046,3.7921345148,0.4624839225,8.1994947942,0.6742135,0.055574832,True,0.3152842255179875,90.0,0.0,10.0,0.0,0.002814506042876319,0.31231307268073516,60.72288445072233,True,False,True,True,True,True,True,True,True,False,42.0,,True,True,False,0.030204948349338265,
WO_INV_0448,PPG1000:60+PPG700:40,3.0,87.945,2.5642555061,0.2591993409,9.8929862152,0.730146587,0.0573646908,True,0.46792944744473114,60.0,0.0,0.0,40.0,0.07037707520828614,0.27312331451068717,66.1413925651443,True,True,True,True,True,True,False,False,True,False,411.0,,True,True,False,0.14912284635222584,
WO_INV_0202,PPG1000:90+PPG2000:10,2.4,57.057,4.0922306535,0.4133334808,9.900554501,0.6230427329,0.0539373675,True,0.3632884876191446,90.0,10.0,0.0,0.0,0.01220610078928749,0.27235859168748505,66.16346223279633,True,True,True,True,True,True,True,False,True,False,124.0,,True,True,False,0.05667342373674501,
WO_INV_0608,PPG2000:70+PPG400:30,3.0,82.58250000000001,3.0680113669,0.2887644194,10.6246170258,0.8585442273,0.0614734153,True,0.4523023838538743,0.0,70.0,30.0,0.0,0.044096648423942474,0.20177568793126782,68.20046306299992,True,True,True,True,True,True,False,False,True,False,317.0,,False,True,False,0.12227281642951876,
WO_INV_0688,PPG2000:30+PPG700:70,3.0,86.33625,2.8202243996,0.2728773221,10.3351366022,0.8142135,0.060054832,True,0.46333577068337484,0.0,30.0,0.0,70.0,0.05562730648788537,0.2293999469792573,67.40323546861127,True,True,True,True,True,True,False,False,True,False,364.0,,False,True,False,0.1359510191140137,
WO_INV_0546,PPG2000:40+PPG400:60,1.6,68.068,2.4184212904,0.3217924604,7.5154690926,0.8877450486,0.0624078416,True,0.4050027369874099,0.0,40.0,60.0,0.0,0.0405915440075226,0.22520397286710667,58.208942704760986,True,True,True,True,True,True,True,True,True,True,304.0,130.0,False,True,False,0.10749950270395132,
WO_INV_0570,PPG2000:50+PPG400:50,2.4,90.09,2.3506965504,0.2669525879,8.805670583,0.6512761148,0.0548408357,True,0.47393339996843603,0.0,50.0,50.0,0.0,0.07056133959502037,0.3836364291614224,62.78125451741902,True,True,True,True,True,True,False,True,True,False,413.0,,True,True,False,0.13665814312513075,
WO_INV_0792,PPG400:10+PPG700:90,2.2,84.54875,2.129298818,0.2671045747,7.9717796677,0.4778321891,0.0492906301,True,0.4581377549292531,0.0,0.0,10.0,90.0,0.0859155250873778,0.28414829446909917,59.91005764493304,True,True,True,True,True,False,False,True,True,False,456.0,,True,True,False,0.1432596487766229,
WO_INV_0545,PPG2000:40+PPG400:60,1.5,63.81375,2.4824719206,0.3349250598,7.4120220259,0.9314950486,0.0638078416,True,0.38955063295968745,0.0,40.0,60.0,0.0,0.03372974693635604,0.2113438108447175,57.80894270819282,True,True,True,True,True,True,True,True,True,True,275.0,121.0,False,True,False,0.10054532644944053,
WO_INV_0547,PPG2000:40+PPG400:60,1.7,72.32225,2.3560232401,0.3091747976,7.6203599347,0.8439950486,0.0610078416,True,0.4196918854065566,0.0,40.0,60.0,0.0,0.04838711805791838,0.23906413487987196,58.60894269991024,True,True,True,True,True,True,True,True,True,True,334.0,136.0,False,True,False,0.11531753779268865,
WO_INV_0577,PPG2000:60+PPG400:40,1.5,48.79875,3.6274657998,0.443893199,8.1719337169,0.7997477878,0.0595919292,True,0.32795134367728224,0.0,60.0,40.0,0.0,0.0007182804158365936,0.3089460966934473,60.62571456501449,True,False,True,True,True,True,True,True,True,False,13.0,,True,True,False,0.026754791985716685,
WO_INV_0804,PPG400:20+PPG700:80,1.8,74.0025,2.1622161674,0.2928534734,7.3832696678,0.6859533103,0.0559505059,True,0.42529561356877055,0.0,0.0,20.0,80.0,0.0704190139649319,0.20745711568647085,57.696773882875455,True,True,True,True,True,False,False,True,True,False,412.0,,False,True,False,0.1399828541387774,
WO_INV_0657,PPG2000:20+PPG700:80,1.5,46.65375,3.678064637,0.4547373079,8.0883283009,0.7551716892,0.0581654941,True,0.3181217664055641,0.0,20.0,0.0,80.0,0.0015070241952512373,0.2986626027766054,60.3289361018258,True,False,True,True,True,True,True,True,True,False,25.0,,True,True,False,0.02895550605293385,
WO_INV_0433,PPG1000:60+PPG700:40,1.5,43.9725,3.7953087143,0.472291992,8.0359370439,0.686396587,0.0559646908,True,0.30542291062529303,60.0,0.0,0.0,40.0,0.003642757117386427,0.29216414343560765,60.141392571630384,True,False,True,True,True,True,True,True,True,False,50.0,,True,True,False,0.0333120370312513,
WO_INV_0590,PPG2000:60+PPG400:40,2.8,91.091,2.5823927302,0.2639036279,9.7853627496,0.7559977878,0.0581919292,True,0.47668911670356,0.0,60.0,40.0,0.0,0.06551865551047534,0.2840616852924712,65.82571456645984,True,True,True,True,True,True,False,False,True,False,396.0,,True,True,False,0.14331769055788054,
WO_INV_0450,PPG1000:70+PPG700:30,1.6,45.18800000000001,3.8889826917,0.4714078837,8.2497192472,0.6609509604,0.0551504307,True,0.31123784334793514,70.0,0.0,0.0,30.0,0.004466071496026329,0.31841969989705493,60.899119831268784,True,False,True,True,True,True,True,True,True,False,58.0,,True,True,False,0.03421552624135846,
WO_INV_0548,PPG2000:40+PPG400:60,1.8,76.5765,2.2952351313,0.2970518803,7.7267147027,0.8002450486,0.0596078416,True,0.4336732237868572,0.0,40.0,60.0,0.0,0.05711646914693752,0.2529242969115603,59.00894270860367,True,True,True,True,True,True,False,True,True,False,368.0,,False,True,False,0.12399943179624809,
WO_INV_0718,PPG2000:50+PPG700:50,2.8,67.5675,3.8596808741,0.3577181762,10.7897253496,0.8132125894,0.0600228029,True,0.4032255658167604,0.0,50.0,0.0,50.0,0.022315869381323256,0.1863550326767165,68.64549841800577,True,True,True,True,True,True,True,False,True,False,197.0,,False,True,False,0.0874431915863946,
WO_INV_0717,PPG2000:50+PPG700:50,2.7,65.154375,3.9619025148,0.3723169319,10.6412096117,0.7694625894,0.0586228029,True,0.39450589789098833,0.0,50.0,0.0,50.0,0.019769832907972726,0.20021519469957316,68.24549841873852,True,True,True,True,True,True,True,False,True,False,180.0,,False,True,False,0.08076842162410522,
WO_INV_0295,PPG1000:60+PPG400:40,2.1,84.084,2.1375561816,0.270738121,7.8952907476,0.5642216602,0.0520550931,True,0.45676973555550726,60.0,0.0,40.0,0.0,0.08297781103827573,0.2745070046032337,59.63181298818845,True,True,True,True,True,False,False,True,True,False,449.0,,True,True,False,0.14448742689750374,
WO_INV_0201,PPG1000:90+PPG2000:10,2.3,54.679625,4.2006112542,0.4302019401,9.7642778018,0.5792927329,0.0525373675,True,0.3535024409323465,90.0,10.0,0.0,0.0,0.012867113387208279,0.2862187536968906,65.7634622361329,True,True,True,True,True,True,True,False,True,False,130.0,,True,True,False,0.055109954956231305,
WO_INV_0467,PPG1000:80+PPG700:20,1.7,46.18899999999999,3.9863654471,0.4708695636,8.4659654287,0.6362140638,0.05435885,True,0.3159540047472792,80.0,0.0,0.0,20.0,0.005816230958544316,0.3442945893163908,61.64586115727823,True,False,True,True,True,True,True,True,True,False,75.0,,True,True,False,0.03843770278025131,
WO_INV_0671,PPG2000:20+PPG700:80,2.9,90.19724999999998,2.5508559468,0.2597500719,9.820424409,0.7551716892,0.0581654941,True,0.4742300427582417,0.0,20.0,0.0,80.0,0.07006486792248337,0.28048501718996555,65.9289361069139,True,True,True,True,True,True,False,False,True,False,408.0,,True,True,False,0.14960300280471175,
WO_INV_0719,PPG2000:50+PPG700:50,2.9,69.98062499999999,3.7600966692,0.3436918459,10.940313871,0.8569625894,0.0614228029,True,0.4116976567182289,0.0,50.0,0.0,50.0,0.02579568283850192,0.17249487065987953,69.04549841654061,True,True,True,True,True,True,True,False,True,False,223.0,,False,True,False,0.09517638431410952,
WO_INV_0716,PPG2000:50+PPG700:50,2.6,62.74125,4.0668314426,0.3875114742,10.4947381265,0.7257125894,0.0572228029,True,0.38552763973485515,0.0,50.0,0.0,50.0,0.01815757341543538,0.21407535671559286,67.84549841440813,True,True,True,True,True,True,True,False,True,False,167.0,,False,True,False,0.0751520744181825,
WO_INV_0398,PPG1000:30+PPG700:70,2.8,91.091,2.3269016428,0.2514493249,9.2539586015,0.6584977878,0.0550719292,True,0.47668911670356,30.0,0.0,0.0,70.0,0.08511950431113742,0.3398979405657281,64.21429745937674,True,True,True,True,True,True,False,True,True,False,454.0,,True,True,False,0.15967034011373654,
WO_INV_0381,PPG1000:20+PPG700:80,2.7,90.7335,2.2726713272,0.2524950404,9.0008553174,0.6306770923,0.054181667,True,0.47570825261424976,20.0,0.0,0.0,80.0,0.08680752789938452,0.3676297493742156,63.41396601744239,True,True,True,True,True,True,False,True,True,False,460.0,,True,True,False,0.15816807435498736,
WO_INV_0334,PPG1000:80+PPG400:20,2.8,91.091,2.3588551451,0.2530457588,9.3218521276,0.6809977878,0.0557919292,True,0.47668911670356,80.0,0.0,20.0,0.0,0.08220345425502622,0.3325880223701211,64.42525944647721,True,True,True,True,True,True,False,True,True,False,445.0,,True,True,False,0.1577108189558188,
WO_INV_0005,PPG1000:100,1.9,47.5475,4.1760611739,0.4700360683,8.8845547304,0.5666020574,0.0521312658,True,0.3222521560853284,100.0,0.0,0.0,0.0,0.009665746386965907,0.38063501186591386,63.03863815034434,True,False,True,True,True,True,True,True,True,False,108.0,,True,True,False,0.04664897851310296,
WO_INV_0484,PPG1000:90+PPG700:10,1.8,46.9755,4.0859260926,0.4706069404,8.6822478418,0.6122429986,0.053591776,True,0.3196144935720579,90.0,0.0,0.0,10.0,0.007653694955449771,0.3695209938671013,62.37388740837677,True,False,True,True,True,True,True,True,True,False,90.0,,True,True,False,0.04303905173662151,
WO_INV_0415,PPG1000:40+PPG700:60,2.9,91.234,2.3820628146,0.2504975089,9.5093273591,0.6857844417,0.0559451021,True,0.47708043548741336,40.0,0.0,0.0,60.0,0.08385890121654799,0.31267621325849837,64.99990811197101,True,True,True,True,True,True,False,False,True,False,451.0,,True,True,False,0.16157622296301793,
WO_INV_0805,PPG400:20+PPG700:80,1.9,78.11375,2.1064285039,0.2813705245,7.4863154476,0.6422033103,0.0545505059,True,0.4385610319248233,0.0,0.0,20.0,80.0,0.0806478955717123,0.22131727770461876,58.09677387879422,True,True,True,True,True,False,False,True,True,False,442.0,,False,True,False,0.14983326922943113,
WO_INV_0549,PPG2000:40+PPG400:60,1.9,80.83075,2.2360154256,0.2854043095,7.8345538278,0.7564950486,0.0582078416,True,0.4469967082479058,0.0,40.0,60.0,0.0,0.06677959717454884,0.2667844589214286,59.4089427060571,True,True,True,True,True,True,False,True,True,False,401.0,,False,True,False,0.13354518457638911,
WO_INV_0675,PPG2000:30+PPG700:70,1.7,48.923875,3.9615459871,0.4589872008,8.6310598216,0.6829635,0.055854832,True,0.3285159951686726,0.0,30.0,0.0,70.0,0.00496407499171607,0.36360783500155086,62.20323546532428,True,False,True,True,True,True,True,True,True,False,60.0,,True,True,False,0.03931562815076582,
WO_INV_0059,PPG700:100,2.5,89.37499999999999,2.1559942842,0.2542456032,8.479966839,0.5510647528,0.0516340721,True,0.4719471947194719,0.0,0.0,0.0,100.0,0.09290056215486202,0.3459470700728276,61.693551241785194,True,True,True,True,True,False,False,True,True,False,476.0,,True,True,False,0.15682320885368645,
WO_INV_0694,PPG2000:40+PPG700:60,2.0,52.91,4.1647966368,0.4466587725,9.3243363694,0.59306112,0.0529779558,True,0.3460205349552024,0.0,40.0,0.0,60.0,0.01000254037474034,0.3323215612845112,64.43294942828234,True,False,True,True,True,True,True,True,True,False,109.0,,True,True,False,0.049830182594009634,
WO_INV_0364,PPG1000:10+PPG700:90,2.6,90.1615,2.217868425,0.2535495101,8.7472794739,0.6023559162,0.0532753893,True,0.4741311990071598,10.0,0.0,0.0,90.0,0.089116446450286,0.3769832655281017,62.58924626246668,True,True,True,True,True,True,False,True,True,False,467.0,,True,True,False,0.1572856006753013,
WO_INV_0653,PPG2000:10+PPG700:90,2.7,90.250875,2.3637876038,0.2576838547,9.1732080262,0.7030578301,0.0564978506,True,0.47437823873346174,0.0,10.0,0.0,90.0,0.07765731279399049,0.3486622930923943,63.96136094739369,True,True,True,True,True,True,False,True,True,False,434.0,,True,True,False,0.15178787924945267,
WO_INV_0720,PPG2000:50+PPG700:50,3.0,72.39375,3.6630818514,0.3302154959,11.0930041051,0.9007125894,0.0628228029,True,0.4199325671609324,0.0,50.0,0.0,50.0,0.03020927327536173,0.1586347086428813,69.4454984138583,True,True,True,True,True,True,True,False,True,False,247.0,,False,True,False,0.10396799980272464,
WO_INV_0432,PPG1000:50+PPG700:50,3.0,91.1625,2.4389575896,0.249683875,9.7681822256,0.7125,0.0568,True,0.4768848492774472,50.0,0.0,0.0,50.0,0.08293420194187712,0.285818965462687,65.77499999763508,True,True,True,True,True,True,False,False,True,False,448.0,,True,True,False,0.1637765120343161,
WO_INV_0715,PPG2000:50+PPG700:50,2.5,60.32812499999999,4.1745393584,0.4033261175,10.3502827557,0.6819625894,0.0558228029,True,0.3762791150959945,0.0,50.0,0.0,50.0,0.017479090915245514,0.22793551873202203,67.44549841215333,True,True,True,True,True,True,True,False,True,False,163.0,,False,True,False,0.07059414999204196,
WO_INV_0597,PPG2000:70+PPG400:30,1.9,52.30225,4.0900934012,0.4483665985,9.1222080664,0.6397942273,0.0544734153,True,0.3434108819797475,0.0,70.0,30.0,0.0,0.007894281050691006,0.3542374701359491,63.80046305980482,True,False,True,True,True,True,True,True,True,False,91.0,,True,True,False,0.046585232266561034,
WO_INV_0315,PPG1000:70+PPG400:30,2.5,90.71562500000002,2.2032508004,0.2553146596,8.6295507029,0.6033767068,0.0533080546,True,0.4756591128807616,70.0,0.0,30.0,0.0,0.08858527376457866,0.3634329722756116,62.19818898603885,True,True,True,True,True,True,False,True,True,False,465.0,,True,True,False,0.15553679328290285,
WO_INV_0200,PPG1000:90+PPG2000:10,2.2,52.30225000000001,4.3118622588,0.4477588144,9.6298768902,0.5355427329,0.0511373675,True,0.3434108819797475,90.0,10.0,0.0,0.0,0.014461902973633997,0.3000789157207573,65.3634622321829,True,False,True,True,True,True,True,False,True,False,146.0,,True,True,False,0.05685600921398991,
WO_INV_0296,PPG1000:60+PPG400:40,2.2,88.08800000000001,2.0824047741,0.2601223274,8.0054826312,0.5204716602,0.0506550931,True,0.4683339713325677,60.0,0.0,40.0,0.0,0.0948551492939678,0.28836716662116935,60.03181299178727,True,True,True,True,True,False,False,True,True,False,478.0,,True,True,False,0.1559753861824586,
WO_INV_0191,PPG1000:80+PPG2000:20,2.9,65.31525,3.9561569165,0.3615897485,10.9410096186,0.868345713,0.0617870628,True,0.3950951288522989,80.0,20.0,0.0,0.0,0.02423547144898351,0.1724312778337359,69.04733368600036,True,True,True,True,True,True,True,False,True,False,208.0,,False,True,False,0.0941729040131124,
WO_INV_0273,PPG1000:50+PPG400:50,1.5,65.69062499999998,2.2060740409,0.313472882,7.0375275431,0.8707311323,0.0618633962,True,0.3964655513853001,50.0,0.0,50.0,0.0,0.06048430788231665,0.15949743799208443,56.31267237590743,True,True,True,True,True,True,True,True,True,True,383.0,140.0,False,True,False,0.14001347680295662,
WO_INV_0337,PPG1000:90+PPG400:10,1.5,43.168125,3.8925672253,0.4813582494,8.0866324201,0.7179635,0.056974832,True,0.30152050255599844,90.0,0.0,10.0,0.0,0.0054055200941980205,0.2984529106684803,60.322884452126054,True,False,True,True,True,True,True,True,True,False,68.0,,True,True,False,0.037526373720343335,
WO_INV_0190,PPG1000:80+PPG2000:20,2.8,63.063,4.060933675,0.3763465061,10.7904115205,0.824595713,0.0603870628,True,0.38674009431937356,80.0,20.0,0.0,0.0,0.022022509104191974,0.18629143985482094,68.64733368380621,True,True,True,True,True,True,True,False,True,False,196.0,,False,True,False,0.08768705509455509,
WO_INV_0550,PPG2000:40+PPG400:60,2.0,85.085,2.1783236563,0.2742134465,7.9438980269,0.7127450486,0.0568078416,True,0.4597077018667099,0.0,40.0,60.0,0.0,0.07737650218364851,0.2806446209394774,59.80894270028676,True,True,True,True,True,False,False,True,True,False,433.0,,True,True,False,0.14395479619237947,
WO_INV_0571,PPG2000:50+PPG400:50,2.5,93.84375,2.2900458763,0.2564852272,8.9285683279,0.6950261148,0.0562408357,True,0.4841205868128325,0.0,50.0,50.0,0.0,0.08228448294265296,0.3756932970497544,63.18125451847794,True,True,True,True,True,True,False,True,True,False,446.0,,True,True,False,0.15512614138814387,
WO_INV_0714,PPG2000:50+PPG700:50,2.4,57.91499999999999,4.2850998624,0.4197861686,10.2078157483,0.6382125894,0.0544228029,True,0.36674793401513467,0.0,50.0,0.0,50.0,0.01773438540465834,0.24179568075750263,67.04549841292902,True,True,True,True,True,True,True,False,True,False,165.0,,False,True,False,0.06709464834342636,
